Season,Date,League,HomeTeam,AwayTeam,FTHG,FTAG,FTR,SeasonStartYear,league_offset
2022/23,2022-08-13,england,Man City,Bournemouth,4,0,H,2022,23
2022/23,2022-08-13,england,Southampton,Leeds,2,2,D,2022,23
2022/23,2022-08-13,england,Wolves,Fulham,0,0,D,2022,23
2022/23,2022-08-13,england,Brentford,Man United,4,0,H,2022,23
2022/23,2022-08-13,spain,Celta,Espanol,2,2,D,2022,16.571
2022/23,2022-08-13,spain,Valladolid,Villarreal,0,3,A,2022,16.571
2022/23,2022-08-13,spain,Barcelona,Vallecano,0,0,D,2022,16.571
2022/23,2022-08-13,italy,Milan,Udinese,4,2,H,2022,22.357
2022/23,2022-08-13,italy,Sampdoria,Atalanta,0,2,A,2022,22.357
2022/23,2022-08-13,italy,Lecce,Inter,1,2,A,2022,22.357
2022/23,2022-08-13,italy,Monza,Torino,1,2,A,2022,22.357
2022/23,2022-08-13,germany,Hertha,Ein Frankfurt,1,1,D,2022,17.125
2022/23,2022-08-13,germany,Hoffenheim,Bochum,3,2,H,2022,17.125
2022/23,2022-08-13,germany,Leverkusen,Augsburg,1,2,A,2022,17.125
2022/23,2022-08-13,germany,RB Leipzig,FC Koln,2,2,D,2022,17.125
2022/23,2022-08-13,germany,Werder Bremen,Stuttgart,2,2,D,2022,17.125
2022/23,2022-08-13,germany,Schalke 04,M'gladbach,2,2,D,2022,17.125
2022/23,2022-08-13,france,Monaco,Rennes,1,1,D,2022,12.583
2022/23,2022-08-13,france,Paris SG,Montpellier,5,2,H,2022,12.583
2022/23,2022-08-14,england,Nott'm Forest,West Ham,1,0,H,2022,23
2022/23,2022-08-14,england,Chelsea,Tottenham,2,2,D,2022,23
2022/23,2022-08-14,spain,Cadiz,Sociedad,0,1,A,2022,16.571
2022/23,2022-08-14,spain,Valencia,Girona,1,0,H,2022,16.571
2022/23,2022-08-14,spain,Almeria,Real Madrid,1,2,A,2022,16.571
2022/23,2022-08-14,italy,Fiorentina,Cremonese,3,2,H,2022,22.357
2022/23,2022-08-14,italy,Lazio,Bologna,2,1,H,2022,22.357
2022/23,2022-08-14,italy,Salernitana,Roma,0,1,A,2022,22.357
2022/23,2022-08-14,italy,Spezia,Empoli,1,0,H,2022,22.357
2022/23,2022-08-14,germany,Mainz,Union Berlin,0,0,D,2022,17.125
2022/23,2022-08-14,germany,Bayern Munich,Wolfsburg,2,0,H,2022,17.125
2022/23,2022-08-14,france,Ajaccio,Lens,0,0,D,2022,12.583
2022/23,2022-08-14,france,Auxerre,Angers,2,2,D,2022,12.583
2022/23,2022-08-14,france,Reims,Clermont,2,4,A,2022,12.583
2022/23,2022-08-14,france,Troyes,Toulouse,0,3,A,2022,12.583
2022/23,2022-08-14,france,Nice,Strasbourg,1,1,D,2022,12.583
2022/23,2022-08-14,france,Brest,Marseille,1,1,D,2022,12.583
2022/23,2022-08-15,england,Liverpool,Crystal Palace,1,1,D,2022,23
2022/23,2022-08-15,spain,Ath Bilbao,Mallorca,0,0,D,2022,16.571
2022/23,2022-08-15,spain,Getafe,Ath Madrid,0,3,A,2022,16.571
2022/23,2022-08-15,spain,Betis,Elche,3,0,H,2022,16.571
2022/23,2022-08-15,italy,Verona,Napoli,2,5,A,2022,22.357
2022/23,2022-08-15,italy,Juventus,Sassuolo,3,0,H,2022,22.357
2022/23,2022-08-19,spain,Espanol,Vallecano,0,2,A,2022,16.571
2022/23,2022-08-19,spain,Sevilla,Valladolid,1,1,D,2022,16.571
2022/23,2022-08-19,germany,M'gladbach,Hertha,1,0,H,2022,17.125
2022/23,2022-08-19,france,Lyon,Troyes,4,1,H,2022,12.583
2022/23,2022-08-20,england,Tottenham,Wolves,1,0,H,2022,23
2022/23,2022-08-20,england,Crystal Palace,Aston Villa,3,1,H,2022,23
2022/23,2022-08-20,england,Everton,Nott'm Forest,1,1,D,2022,23
2022/23,2022-08-20,england,Fulham,Brentford,3,2,H,2022,23
2022/23,2022-08-20,england,Leicester,Southampton,1,2,A,2022,23
2022/23,2022-08-20,england,Bournemouth,Arsenal,0,3,A,2022,23
2022/23,2022-08-20,spain,Osasuna,Cadiz,2,0,H,2022,16.571
2022/23,2022-08-20,spain,Mallorca,Betis,1,2,A,2022,16.571
2022/23,2022-08-20,spain,Celta,Real Madrid,1,4,A,2022,16.571
2022/23,2022-08-20,italy,Torino,Lazio,0,0,D,2022,22.357
2022/23,2022-08-20,italy,Udinese,Salernitana,0,0,D,2022,22.357
2022/23,2022-08-20,italy,Inter,Spezia,3,0,H,2022,22.357
2022/23,2022-08-20,italy,Sassuolo,Lecce,1,0,H,2022,22.357
2022/23,2022-08-20,germany,Augsburg,Mainz,1,2,A,2022,17.125
2022/23,2022-08-20,germany,Dortmund,Werder Bremen,2,3,A,2022,17.125
2022/23,2022-08-20,germany,Leverkusen,Hoffenheim,0,3,A,2022,17.125
2022/23,2022-08-20,germany,Stuttgart,Freiburg,0,1,A,2022,17.125
2022/23,2022-08-20,germany,Wolfsburg,Schalke 04,0,0,D,2022,17.125
2022/23,2022-08-20,germany,Union Berlin,RB Leipzig,2,1,H,2022,17.125
2022/23,2022-08-20,france,Monaco,Lens,1,4,A,2022,12.583
2022/23,2022-08-20,france,Marseille,Nantes,2,1,H,2022,12.583
2022/23,2022-08-21,england,Leeds,Chelsea,3,0,H,2022,23
2022/23,2022-08-21,england,West Ham,Brighton,0,2,A,2022,23
2022/23,2022-08-21,england,Newcastle,Man City,3,3,D,2022,23
2022/23,2022-08-21,spain,Ath Bilbao,Valencia,1,0,H,2022,16.571
2022/23,2022-08-21,spain,Ath Madrid,Villarreal,0,2,A,2022,16.571
2022/23,2022-08-21,spain,Sociedad,Barcelona,1,4,A,2022,16.571
2022/23,2022-08-21,italy,Empoli,Fiorentina,0,0,D,2022,22.357
2022/23,2022-08-21,italy,Napoli,Monza,4,0,H,2022,22.357
2022/23,2022-08-21,italy,Atalanta,Milan,1,1,D,2022,22.357
2022/23,2022-08-21,italy,Bologna,Verona,1,1,D,2022,22.357
2022/23,2022-08-21,germany,Ein Frankfurt,FC Koln,1,1,D,2022,17.125
2022/23,2022-08-21,germany,Bochum,Bayern Munich,0,7,A,2022,17.125
2022/23,2022-08-21,france,Strasbourg,Reims,1,1,D,2022,12.583
2022/23,2022-08-21,france,Angers,Brest,1,3,A,2022,12.583
2022/23,2022-08-21,france,Clermont,Nice,1,0,H,2022,12.583
2022/23,2022-08-21,france,Montpellier,Auxerre,1,2,A,2022,12.583
2022/23,2022-08-21,france,Toulouse,Lorient,2,2,D,2022,12.583
2022/23,2022-08-21,france,Rennes,Ajaccio,2,1,H,2022,12.583
2022/23,2022-08-21,france,Lille,Paris SG,1,7,A,2022,12.583
2022/23,2022-08-22,england,Man United,Liverpool,2,1,H,2022,23
2022/23,2022-08-22,spain,Elche,Almeria,1,1,D,2022,16.571
2022/23,2022-08-22,spain,Girona,Getafe,3,1,H,2022,16.571
2022/23,2022-08-22,italy,Roma,Cremonese,1,0,H,2022,22.357
2022/23,2022-08-22,italy,Sampdoria,Juventus,0,0,D,2022,22.357
2022/23,2022-08-26,spain,Girona,Celta,0,1,A,2022,16.571
2022/23,2022-08-26,spain,Betis,Osasuna,1,0,H,2022,16.571
2022/23,2022-08-26,italy,Monza,Udinese,1,2,A,2022,22.357
2022/23,2022-08-26,italy,Lazio,Inter,3,1,H,2022,22.357
2022/23,2022-08-26,germany,Freiburg,Bochum,1,0,H,2022,17.125
2022/23,2022-08-26,france,Ajaccio,Lille,1,3,A,2022,12.583
2022/23,2022-08-27,england,Southampton,Man United,0,1,A,2022,23
2022/23,2022-08-27,england,Brentford,Everton,1,1,D,2022,23
2022/23,2022-08-27,england,Brighton,Leeds,1,0,H,2022,23
2022/23,2022-08-27,england,Chelsea,Leicester,2,1,H,2022,23
2022/23,2022-08-27,england,Liverpool,Bournemouth,9,0,H,2022,23
2022/23,2022-08-27,england,Man City,Crystal Palace,4,2,H,2022,23
2022/23,2022-08-27,england,Arsenal,Fulham,2,1,H,2022,23
2022/23,2022-08-27,spain,Elche,Sociedad,0,1,A,2022,16.571
2022/23,2022-08-27,spain,Vallecano,Mallorca,0,2,A,2022,16.571
2022/23,2022-08-27,spain,Almeria,Sevilla,2,1,H,2022,16.571
2022/23,2022-08-27,italy,Cremonese,Torino,1,2,A,2022,22.357
2022/23,2022-08-27,italy,Juventus,Roma,1,1,D,2022,22.357
2022/23,2022-08-27,italy,Milan,Bologna,2,0,H,2022,22.357
2022/23,2022-08-27,italy,Spezia,Sassuolo,2,2,D,2022,22.357
2022/23,2022-08-27,germany,Hertha,Dortmund,0,1,A,2022,17.125
2022/23,2022-08-27,germany,Hoffenheim,Augsburg,1,0,H,2022,17.125
2022/23,2022-08-27,germany,Mainz,Leverkusen,0,3,A,2022,17.125
2022/23,2022-08-27,germany,RB Leipzig,Wolfsburg,2,0,H,2022,17.125
2022/23,2022-08-27,germany,Schalke 04,Union Berlin,1,6,A,2022,17.125
2022/23,2022-08-27,germany,Bayern Munich,M'gladbach,1,1,D,2022,17.125
2022/23,2022-08-27,france,Auxerre,Strasbourg,1,0,H,2022,12.583
2022/23,2022-08-27,france,Lens,Rennes,2,1,H,2022,12.583
2022/23,2022-08-28,england,Aston Villa,West Ham,0,1,A,2022,23
2022/23,2022-08-28,england,Wolves,Newcastle,1,1,D,2022,23
2022/23,2022-08-28,england,Nott'm Forest,Tottenham,0,2,A,2022,23
2022/23,2022-08-28,spain,Getafe,Villarreal,0,0,D,2022,16.571
2022/23,2022-08-28,spain,Barcelona,Valladolid,4,0,H,2022,16.571
2022/23,2022-08-28,spain,Espanol,Real Madrid,1,3,A,2022,16.571
2022/23,2022-08-28,italy,Salernitana,Sampdoria,4,0,H,2022,22.357
2022/23,2022-08-28,italy,Verona,Atalanta,0,1,A,2022,22.357
2022/23,2022-08-28,italy,Fiorentina,Napoli,0,0,D,2022,22.357
2022/23,2022-08-28,italy,Lecce,Empoli,1,1,D,2022,22.357
2022/23,2022-08-28,germany,FC Koln,Stuttgart,0,0,D,2022,17.125
2022/23,2022-08-28,germany,Werder Bremen,Ein Frankfurt,3,4,A,2022,17.125
2022/23,2022-08-28,france,Nantes,Toulouse,3,1,H,2022,12.583
2022/23,2022-08-28,france,Brest,Montpellier,0,7,A,2022,12.583
2022/23,2022-08-28,france,Lorient,Clermont,2,1,H,2022,12.583
2022/23,2022-08-28,france,Nice,Marseille,0,3,A,2022,12.583
2022/23,2022-08-28,france,Troyes,Angers,3,1,H,2022,12.583
2022/23,2022-08-28,france,Reims,Lyon,1,1,D,2022,12.583
2022/23,2022-08-28,france,Paris SG,Monaco,1,1,D,2022,12.583
2022/23,2022-08-29,spain,Cadiz,Ath Bilbao,0,4,A,2022,16.571
2022/23,2022-08-29,spain,Valencia,Ath Madrid,0,1,A,2022,16.571
2022/23,2022-08-30,england,Crystal Palace,Brentford,1,1,D,2022,23
2022/23,2022-08-30,england,Fulham,Brighton,2,1,H,2022,23
2022/23,2022-08-30,england,Southampton,Chelsea,2,1,H,2022,23
2022/23,2022-08-30,england,Leeds,Everton,1,1,D,2022,23
2022/23,2022-08-30,italy,Sassuolo,Milan,0,0,D,2022,22.357
2022/23,2022-08-30,italy,Inter,Cremonese,3,1,H,2022,22.357
2022/23,2022-08-30,italy,Roma,Monza,3,0,H,2022,22.357
2022/23,2022-08-31,england,Arsenal,Aston Villa,2,1,H,2022,23
2022/23,2022-08-31,england,Bournemouth,Wolves,0,0,D,2022,23
2022/23,2022-08-31,england,Man City,Nott'm Forest,6,0,H,2022,23
2022/23,2022-08-31,england,West Ham,Tottenham,1,1,D,2022,23
2022/23,2022-08-31,england,Liverpool,Newcastle,2,1,H,2022,23
2022/23,2022-08-31,italy,Empoli,Verona,1,1,D,2022,22.357
2022/23,2022-08-31,italy,Sampdoria,Lazio,1,1,D,2022,22.357
2022/23,2022-08-31,italy,Udinese,Fiorentina,1,0,H,2022,22.357
2022/23,2022-08-31,italy,Juventus,Spezia,2,0,H,2022,22.357
2022/23,2022-08-31,italy,Napoli,Lecce,1,1,D,2022,22.357
2022/23,2022-08-31,france,Angers,Reims,2,4,A,2022,12.583
2022/23,2022-08-31,france,Lyon,Auxerre,2,1,H,2022,12.583
2022/23,2022-08-31,france,Monaco,Troyes,2,4,A,2022,12.583
2022/23,2022-08-31,france,Montpellier,Ajaccio,2,0,H,2022,12.583
2022/23,2022-08-31,france,Strasbourg,Nantes,1,1,D,2022,12.583
2022/23,2022-08-31,france,Lens,Lorient,5,2,H,2022,12.583
2022/23,2022-08-31,france,Lille,Nice,1,2,A,2022,12.583
2022/23,2022-08-31,france,Marseille,Clermont,1,0,H,2022,12.583
2022/23,2022-08-31,france,Rennes,Brest,3,1,H,2022,12.583
2022/23,2022-08-31,france,Toulouse,Paris SG,0,3,A,2022,12.583
2022/23,2022-09-01,england,Leicester,Man United,0,1,A,2022,23
2022/23,2022-09-01,italy,Atalanta,Torino,3,1,H,2022,22.357
2022/23,2022-09-01,italy,Bologna,Salernitana,1,1,D,2022,22.357
2022/23,2022-09-02,spain,Celta,Cadiz,3,0,H,2022,16.571
2022/23,2022-09-02,germany,Dortmund,Hoffenheim,1,0,H,2022,17.125
2022/23,2022-09-03,england,Everton,Liverpool,0,0,D,2022,23
2022/23,2022-09-03,england,Brentford,Leeds,5,2,H,2022,23
2022/23,2022-09-03,england,Chelsea,West Ham,2,1,H,2022,23
2022/23,2022-09-03,england,Newcastle,Crystal Palace,0,0,D,2022,23
2022/23,2022-09-03,england,Nott'm Forest,Bournemouth,2,3,A,2022,23
2022/23,2022-09-03,england,Tottenham,Fulham,2,1,H,2022,23
2022/23,2022-09-03,england,Wolves,Southampton,1,0,H,2022,23
2022/23,2022-09-03,england,Aston Villa,Man City,1,1,D,2022,23
2022/23,2022-09-03,spain,Mallorca,Girona,1,1,D,2022,16.571
2022/23,2022-09-03,spain,Real Madrid,Betis,2,1,H,2022,16.571
2022/23,2022-09-03,spain,Sociedad,Ath Madrid,1,1,D,2022,16.571
2022/23,2022-09-03,spain,Sevilla,Barcelona,0,3,A,2022,16.571
2022/23,2022-09-03,italy,Fiorentina,Juventus,1,1,D,2022,22.357
2022/23,2022-09-03,italy,Milan,Inter,3,2,H,2022,22.357
2022/23,2022-09-03,italy,Lazio,Napoli,1,2,A,2022,22.357
2022/23,2022-09-03,germany,Bochum,Werder Bremen,0,2,A,2022,17.125
2022/23,2022-09-03,germany,Leverkusen,Freiburg,2,3,A,2022,17.125
2022/23,2022-09-03,germany,Stuttgart,Schalke 04,1,1,D,2022,17.125
2022/23,2022-09-03,germany,Union Berlin,Bayern Munich,1,1,D,2022,17.125
2022/23,2022-09-03,germany,Wolfsburg,FC Koln,2,4,A,2022,17.125
2022/23,2022-09-03,germany,Ein Frankfurt,RB Leipzig,4,0,H,2022,17.125
2022/23,2022-09-03,france,Auxerre,Marseille,0,2,A,2022,12.583
2022/23,2022-09-03,france,Lyon,Angers,5,0,H,2022,12.583
2022/23,2022-09-03,france,Nantes,Paris SG,0,3,A,2022,12.583
2022/23,2022-09-04,england,Brighton,Leicester,5,2,H,2022,23
2022/23,2022-09-04,england,Man United,Arsenal,3,1,H,2022,23
2022/23,2022-09-04,spain,Osasuna,Vallecano,2,1,H,2022,16.571
2022/23,2022-09-04,spain,Ath Bilbao,Espanol,0,1,A,2022,16.571
2022/23,2022-09-04,spain,Villarreal,Elche,4,0,H,2022,16.571
2022/23,2022-09-04,spain,Valencia,Getafe,5,1,H,2022,16.571
2022/23,2022-09-04,italy,Cremonese,Sassuolo,0,0,D,2022,22.357
2022/23,2022-09-04,italy,Spezia,Bologna,2,2,D,2022,22.357
2022/23,2022-09-04,italy,Verona,Sampdoria,2,1,H,2022,22.357
2022/23,2022-09-04,italy,Udinese,Roma,4,0,H,2022,22.357
2022/23,2022-09-04,germany,Augsburg,Hertha,0,2,A,2022,17.125
2022/23,2022-09-04,germany,M'gladbach,Mainz,0,1,A,2022,17.125
2022/23,2022-09-04,france,Montpellier,Lille,1,3,A,2022,12.583
2022/23,2022-09-04,france,Ajaccio,Lorient,0,1,A,2022,12.583
2022/23,2022-09-04,france,Brest,Strasbourg,1,1,D,2022,12.583
2022/23,2022-09-04,france,Clermont,Toulouse,2,0,H,2022,12.583
2022/23,2022-09-04,france,Reims,Lens,1,1,D,2022,12.583
2022/23,2022-09-04,france,Troyes,Rennes,1,1,D,2022,12.583
2022/23,2022-09-04,france,Nice,Monaco,0,1,A,2022,12.583
2022/23,2022-09-05,spain,Valladolid,Almeria,1,0,H,2022,16.571
2022/23,2022-09-05,italy,Monza,Atalanta,0,2,A,2022,22.357
2022/23,2022-09-05,italy,Salernitana,Empoli,2,2,D,2022,22.357
2022/23,2022-09-05,italy,Torino,Lecce,1,0,H,2022,22.357
2022/23,2022-09-07,france,Lorient,Lyon,3,1,H,2022,12.583
2022/23,2022-09-09,spain,Girona,Valladolid,2,1,H,2022,16.571
2022/23,2022-09-09,germany,Werder Bremen,Augsburg,0,1,A,2022,17.125
2022/23,2022-09-09,france,Lens,Troyes,1,0,H,2022,12.583
2022/23,2022-09-10,spain,Vallecano,Valencia,2,1,H,2022,16.571
2022/23,2022-09-10,spain,Espanol,Sevilla,2,3,A,2022,16.571
2022/23,2022-09-10,spain,Cadiz,Barcelona,0,4,A,2022,16.571
2022/23,2022-09-10,spain,Ath Madrid,Celta,4,1,H,2022,16.571
2022/23,2022-09-10,italy,Napoli,Spezia,1,0,H,2022,22.357
2022/23,2022-09-10,italy,Inter,Torino,1,0,H,2022,22.357
2022/23,2022-09-10,italy,Sampdoria,Milan,1,2,A,2022,22.357
2022/23,2022-09-10,germany,Bayern Munich,Stuttgart,2,2,D,2022,17.125
2022/23,2022-09-10,germany,Ein Frankfurt,Wolfsburg,0,1,A,2022,17.125
2022/23,2022-09-10,germany,Hertha,Leverkusen,2,2,D,2022,17.125
2022/23,2022-09-10,germany,Hoffenheim,Mainz,4,1,H,2022,17.125
2022/23,2022-09-10,germany,RB Leipzig,Dortmund,3,0,H,2022,17.125
2022/23,2022-09-10,germany,Schalke 04,Bochum,3,1,H,2022,17.125
2022/23,2022-09-10,france,Paris SG,Brest,1,0,H,2022,12.583
2022/23,2022-09-10,france,Marseille,Lille,2,1,H,2022,12.583
2022/23,2022-09-11,spain,Real Madrid,Mallorca,4,1,H,2022,16.571
2022/23,2022-09-11,spain,Elche,Ath Bilbao,1,4,A,2022,16.571
2022/23,2022-09-11,spain,Getafe,Sociedad,2,1,H,2022,16.571
2022/23,2022-09-11,spain,Betis,Villarreal,1,0,H,2022,16.571
2022/23,2022-09-11,italy,Atalanta,Cremonese,1,1,D,2022,22.357
2022/23,2022-09-11,italy,Bologna,Fiorentina,2,1,H,2022,22.357
2022/23,2022-09-11,italy,Lecce,Monza,1,1,D,2022,22.357
2022/23,2022-09-11,italy,Sassuolo,Udinese,1,3,A,2022,22.357
2022/23,2022-09-11,italy,Lazio,Verona,2,0,H,2022,22.357
2022/23,2022-09-11,italy,Juventus,Salernitana,2,2,D,2022,22.357
2022/23,2022-09-11,germany,FC Koln,Union Berlin,0,1,A,2022,17.125
2022/23,2022-09-11,germany,Freiburg,M'gladbach,0,0,D,2022,17.125
2022/23,2022-09-11,france,Strasbourg,Clermont,0,0,D,2022,12.583
2022/23,2022-09-11,france,Ajaccio,Nice,0,1,A,2022,12.583
2022/23,2022-09-11,france,Angers,Montpellier,2,1,H,2022,12.583
2022/23,2022-09-11,france,Lorient,Nantes,3,2,H,2022,12.583
2022/23,2022-09-11,france,Toulouse,Reims,1,0,H,2022,12.583
2022/23,2022-09-11,france,Rennes,Auxerre,5,0,H,2022,12.583
2022/23,2022-09-11,france,Monaco,Lyon,2,1,H,2022,12.583
2022/23,2022-09-12,spain,Almeria,Osasuna,0,1,A,2022,16.571
2022/23,2022-09-12,italy,Empoli,Roma,1,2,A,2022,22.357
2022/23,2022-09-16,england,Aston Villa,Southampton,1,0,H,2022,23
2022/23,2022-09-16,england,Nott'm Forest,Fulham,2,3,A,2022,23
2022/23,2022-09-16,spain,Valladolid,Cadiz,0,1,A,2022,16.571
2022/23,2022-09-16,italy,Salernitana,Lecce,1,2,A,2022,22.357
2022/23,2022-09-16,germany,Mainz,Hertha,1,1,D,2022,17.125
2022/23,2022-09-16,france,Auxerre,Lorient,1,3,A,2022,12.583
2022/23,2022-09-17,england,Wolves,Man City,0,3,A,2022,23
2022/23,2022-09-17,england,Newcastle,Bournemouth,1,1,D,2022,23
2022/23,2022-09-17,england,Tottenham,Leicester,6,2,H,2022,23
2022/23,2022-09-17,spain,Mallorca,Almeria,1,0,H,2022,16.571
2022/23,2022-09-17,spain,Barcelona,Elche,3,0,H,2022,16.571
2022/23,2022-09-17,spain,Valencia,Celta,3,0,H,2022,16.571
2022/23,2022-09-17,spain,Ath Bilbao,Vallecano,3,2,H,2022,16.571
2022/23,2022-09-17,italy,Bologna,Empoli,0,1,A,2022,22.357
2022/23,2022-09-17,italy,Spezia,Sampdoria,2,1,H,2022,22.357
2022/23,2022-09-17,italy,Torino,Sassuolo,0,1,A,2022,22.357
2022/23,2022-09-17,germany,Augsburg,Bayern Munich,1,0,H,2022,17.125
2022/23,2022-09-17,germany,Dortmund,Schalke 04,1,0,H,2022,17.125
2022/23,2022-09-17,germany,Leverkusen,Werder Bremen,1,1,D,2022,17.125
2022/23,2022-09-17,germany,Stuttgart,Ein Frankfurt,1,3,A,2022,17.125
2022/23,2022-09-17,germany,M'gladbach,RB Leipzig,3,0,H,2022,17.125
2022/23,2022-09-17,france,Montpellier,Strasbourg,2,1,H,2022,12.583
2022/23,2022-09-17,france,Lille,Toulouse,2,1,H,2022,12.583
2022/23,2022-09-18,england,Brentford,Arsenal,0,3,A,2022,23
2022/23,2022-09-18,england,Everton,West Ham,1,0,H,2022,23
2022/23,2022-09-18,spain,Osasuna,Getafe,0,2,A,2022,16.571
2022/23,2022-09-18,spain,Villarreal,Sevilla,1,1,D,2022,16.571
2022/23,2022-09-18,spain,Betis,Girona,2,1,H,2022,16.571
2022/23,2022-09-18,spain,Sociedad,Espanol,2,1,H,2022,16.571
2022/23,2022-09-18,spain,Ath Madrid,Real Madrid,1,2,A,2022,16.571
2022/23,2022-09-18,italy,Udinese,Inter,3,1,H,2022,22.357
2022/23,2022-09-18,italy,Cremonese,Lazio,0,4,A,2022,22.357
2022/23,2022-09-18,italy,Fiorentina,Verona,2,0,H,2022,22.357
2022/23,2022-09-18,italy,Monza,Juventus,1,0,H,2022,22.357
2022/23,2022-09-18,italy,Roma,Atalanta,0,1,A,2022,22.357
2022/23,2022-09-18,italy,Milan,Napoli,1,2,A,2022,22.357
2022/23,2022-09-18,germany,Union Berlin,Wolfsburg,2,0,H,2022,17.125
2022/23,2022-09-18,germany,Bochum,FC Koln,1,1,D,2022,17.125
2022/23,2022-09-18,germany,Hoffenheim,Freiburg,0,0,D,2022,17.125
2022/23,2022-09-18,france,Reims,Monaco,0,3,A,2022,12.583
2022/23,2022-09-18,france,Brest,Ajaccio,0,1,A,2022,12.583
2022/23,2022-09-18,france,Clermont,Troyes,1,3,A,2022,12.583
2022/23,2022-09-18,france,Marseille,Rennes,1,1,D,2022,12.583
2022/23,2022-09-18,france,Nice,Angers,0,1,A,2022,12.583
2022/23,2022-09-18,france,Nantes,Lens,0,0,D,2022,12.583
2022/23,2022-09-18,france,Lyon,Paris SG,0,1,A,2022,12.583
2022/23,2022-09-30,spain,Ath Bilbao,Almeria,4,0,H,2022,16.571
2022/23,2022-09-30,germany,Bayern Munich,Leverkusen,4,0,H,2022,17.125
2022/23,2022-09-30,france,Angers,Marseille,0,3,A,2022,12.583
2022/23,2022-10-01,england,Arsenal,Tottenham,3,1,H,2022,23
2022/23,2022-10-01,england,Bournemouth,Brentford,0,0,D,2022,23
2022/23,2022-10-01,england,Crystal Palace,Chelsea,1,2,A,2022,23
2022/23,2022-10-01,england,Fulham,Newcastle,1,4,A,2022,23
2022/23,2022-10-01,england,Liverpool,Brighton,3,3,D,2022,23
2022/23,2022-10-01,england,Southampton,Everton,1,2,A,2022,23
2022/23,2022-10-01,england,West Ham,Wolves,2,0,H,2022,23
2022/23,2022-10-01,spain,Cadiz,Villarreal,0,0,D,2022,16.571
2022/23,2022-10-01,spain,Getafe,Valladolid,2,3,A,2022,16.571
2022/23,2022-10-01,spain,Sevilla,Ath Madrid,0,2,A,2022,16.571
2022/23,2022-10-01,spain,Mallorca,Barcelona,0,1,A,2022,16.571
2022/23,2022-10-01,italy,Napoli,Torino,3,1,H,2022,22.357
2022/23,2022-10-01,italy,Inter,Roma,1,2,A,2022,22.357
2022/23,2022-10-01,italy,Empoli,Milan,1,3,A,2022,22.357
2022/23,2022-10-01,germany,Ein Frankfurt,Union Berlin,2,0,H,2022,17.125
2022/23,2022-10-01,germany,FC Koln,Dortmund,3,2,H,2022,17.125
2022/23,2022-10-01,germany,Freiburg,Mainz,2,1,H,2022,17.125
2022/23,2022-10-01,germany,RB Leipzig,Bochum,4,0,H,2022,17.125
2022/23,2022-10-01,germany,Wolfsburg,Stuttgart,3,2,H,2022,17.125
2022/23,2022-10-01,germany,Werder Bremen,M'gladbach,5,1,H,2022,17.125
2022/23,2022-10-01,france,Strasbourg,Rennes,1,3,A,2022,12.583
2022/23,2022-10-01,france,Paris SG,Nice,2,1,H,2022,12.583
2022/23,2022-10-02,england,Man City,Man United,6,3,H,2022,23
2022/23,2022-10-02,england,Leeds,Aston Villa,0,0,D,2022,23
2022/23,2022-10-02,spain,Espanol,Valencia,2,2,D,2022,16.571
2022/23,2022-10-02,spain,Celta,Betis,1,0,H,2022,16.571
2022/23,2022-10-02,spain,Girona,Sociedad,3,5,A,2022,16.571
2022/23,2022-10-02,spain,Real Madrid,Osasuna,1,1,D,2022,16.571
2022/23,2022-10-02,italy,Lazio,Spezia,4,0,H,2022,22.357
2022/23,2022-10-02,italy,Lecce,Cremonese,1,1,D,2022,22.357
2022/23,2022-10-02,italy,Sampdoria,Monza,0,3,A,2022,22.357
2022/23,2022-10-02,italy,Sassuolo,Salernitana,5,0,H,2022,22.357
2022/23,2022-10-02,italy,Atalanta,Fiorentina,1,0,H,2022,22.357
2022/23,2022-10-02,italy,Juventus,Bologna,3,0,H,2022,22.357
2022/23,2022-10-02,germany,Hertha,Hoffenheim,1,1,D,2022,17.125
2022/23,2022-10-02,germany,Schalke 04,Augsburg,2,3,A,2022,17.125
2022/23,2022-10-02,france,Lorient,Lille,2,1,H,2022,12.583
2022/23,2022-10-02,france,Ajaccio,Clermont,1,3,A,2022,12.583
2022/23,2022-10-02,france,Auxerre,Brest,1,1,D,2022,12.583
2022/23,2022-10-02,france,Toulouse,Montpellier,4,2,H,2022,12.583
2022/23,2022-10-02,france,Troyes,Reims,2,2,D,2022,12.583
2022/23,2022-10-02,france,Monaco,Nantes,4,1,H,2022,12.583
2022/23,2022-10-02,france,Lens,Lyon,1,0,H,2022,12.583
2022/23,2022-10-03,england,Leicester,Nott'm Forest,4,0,H,2022,23
2022/23,2022-10-03,spain,Vallecano,Elche,2,1,H,2022,16.571
2022/23,2022-10-03,italy,Verona,Udinese,1,2,A,2022,22.357
2022/23,2022-10-07,spain,Osasuna,Valencia,1,2,A,2022,16.571
2022/23,2022-10-07,germany,Hoffenheim,Werder Bremen,1,2,A,2022,17.125
2022/23,2022-10-07,france,Lyon,Toulouse,1,1,D,2022,12.583
2022/23,2022-10-08,england,Bournemouth,Leicester,2,1,H,2022,23
2022/23,2022-10-08,england,Chelsea,Wolves,3,0,H,2022,23
2022/23,2022-10-08,england,Man City,Southampton,4,0,H,2022,23
2022/23,2022-10-08,england,Newcastle,Brentford,5,1,H,2022,23
2022/23,2022-10-08,england,Brighton,Tottenham,0,1,A,2022,23
